DATE,O,H,L,C,V
1997.11.13 00:00:00,2.4667,2.4681,2.4262,2.4324,4951
1997.11.14 00:00:00,2.4317,2.4495,2.4188,2.4294,5911
1997.11.17 00:00:00,2.4388,2.4398,2.3935,2.4275,8131
1997.11.18 00:00:00,2.4322,2.4378,2.4164,2.4264,3701
1997.11.19 00:00:00,2.4269,2.4547,2.4235,2.4508,3851
1997.11.20 00:00:00,2.4499,2.4736,2.4335,2.4335,6381
1997.11.21 00:00:00,2.4292,2.4423,2.4076,2.4405,5811
1997.11.24 00:00:00,2.431,2.4492,2.4266,2.4397,3651
1997.11.25 00:00:00,2.4399,2.4589,2.4332,2.4439,4741
1997.11.26 00:00:00,2.4428,2.4536,2.4373,2.4448,3061
1997.11.27 00:00:00,2.4432,2.4685,2.4397,2.4631,3771
1997.11.28 00:00:00,2.4655,2.4818,2.4431,2.4818,6111
1997.12.01 00:00:00,2.4733,2.5007,2.4706,2.4938,3971
1997.12.02 00:00:00,2.4917,2.4987,2.4766,2.4776,3011
1997.12.03 00:00:00,2.4775,2.4998,2.4732,2.4861,4461
1997.12.04 00:00:00,2.4867,2.5094,2.474,2.4782,6231
1997.12.05 00:00:00,2.477,2.48,2.4566,2.4672,3701
1997.12.08 00:00:00,2.472,2.4743,2.4446,2.451,3841
1997.12.09 00:00:00,2.4511,2.4795,2.445,2.4682,5191
1997.12.10 00:00:00,2.4691,2.482,2.455,2.4612,4611
1997.12.11 00:00:00,2.4606,2.4965,2.4595,2.4911,4351
1997.12.12 00:00:00,2.4948,2.5132,2.4849,2.4959,5551
1997.12.15 00:00:00,2.4881,2.5094,2.4779,2.5042,4691
1997.12.16 00:00:00,2.502,2.5303,2.495,2.5232,4941
1997.12.17 00:00:00,2.5193,2.5193,2.4895,2.5043,4461
1997.12.18 00:00:00,2.502,2.5565,2.4918,2.5527,7871
1997.12.19 00:00:00,2.5526,2.5646,2.5399,2.5582,4381
1997.12.22 00:00:00,2.5595,2.5627,2.5422,2.5453,2681
1997.12.23 00:00:00,2.5443,2.5521,2.5276,2.5418,4651
1997.12.24 00:00:00,2.5353,2.5471,2.5353,2.5424,1651
1997.12.26 00:00:00,2.5424,2.5565,2.5364,2.5565,2611
1997.12.29 00:00:00,2.5479,2.5636,2.5424,2.5455,4001
1997.12.30 00:00:00,2.5484,2.5559,2.5277,2.5368,4481
1997.12.31 00:00:00,2.5376,2.5471,2.5153,2.5333,5931
1998.01.02 00:00:00,2.5321,2.5332,2.511,2.5243,3661
1998.01.05 00:00:00,2.5233,2.5522,2.5198,2.5488,3931
1998.01.06 00:00:00,2.5505,2.5821,2.546,2.5573,6541
1998.01.07 00:00:00,2.5549,2.5647,2.5176,2.5356,7491
1998.01.08 00:00:00,2.5366,2.5583,2.5301,2.5484,4461
1998.01.09 00:00:00,2.5446,2.5498,2.4924,2.5012,7141
1998.01.12 00:00:00,2.5195,2.532,2.5113,2.5252,3571
1998.01.13 00:00:00,2.5312,2.5564,2.5032,2.5036,7881
1998.01.14 00:00:00,2.5055,2.5228,2.4923,2.5111,5541
1998.01.15 00:00:00,2.5109,2.517,2.4944,2.4993,3361
1998.01.16 00:00:00,2.4975,2.4991,2.4449,2.4581,6901
1998.01.19 00:00:00,2.4534,2.4686,2.446,2.4622,3641
1998.01.20 00:00:00,2.4615,2.4777,2.4343,2.438,6331
1998.01.21 00:00:00,2.4393,2.4715,2.4377,2.4618,4511
1998.01.22 00:00:00,2.4617,2.5081,2.4574,2.5081,5501
1998.01.23 00:00:00,2.5116,2.5215,2.488,2.5102,6561
1998.01.26 00:00:00,2.5095,2.5095,2.4642,2.4734,5451
1998.01.27 00:00:00,2.4734,2.4767,2.4244,2.4266,5781
1998.01.28 00:00:00,2.4264,2.4416,2.4031,2.4055,5611
1998.01.29 00:00:00,2.4083,2.4502,2.4051,2.4444,5411
1998.01.30 00:00:00,2.4411,2.4505,2.3756,2.3796,8831
1998.02.02 00:00:00,2.3953,2.4046,2.3721,2.3933,6301
1998.02.03 00:00:00,2.3899,2.4225,2.3854,2.4207,4341
1998.02.04 00:00:00,2.4213,2.4544,2.4105,2.431,7811
1998.02.05 00:00:00,2.4322,2.4482,2.4135,2.4436,5801
1998.02.06 00:00:00,2.4452,2.4689,2.4261,2.4467,8411
1998.02.09 00:00:00,2.4471,2.4545,2.404,2.4194,7331
1998.02.10 00:00:00,2.4189,2.424,2.3769,2.3878,6311
1998.02.11 00:00:00,2.3881,2.4173,2.3781,2.4114,5511
1998.02.12 00:00:00,2.4118,2.4366,2.3992,2.4307,5591
1998.02.13 00:00:00,2.4318,2.4392,2.4253,2.4336,2601
1998.02.16 00:00:00,2.4446,2.4799,2.4446,2.4677,4751
1998.02.17 00:00:00,2.4664,2.4695,2.4337,2.4405,4571
1998.02.18 00:00:00,2.4417,2.4582,2.425,2.4508,5731
1998.02.19 00:00:00,2.4516,2.456,2.4146,2.42,5121
1998.02.20 00:00:00,2.4223,2.4487,2.4215,2.4484,2831
1998.02.23 00:00:00,2.4505,2.4757,2.4484,2.4742,3091
1998.02.24 00:00:00,2.4753,2.482,2.4627,2.4782,3571
1998.02.25 00:00:00,2.4806,2.496,2.4598,2.4605,5231
1998.02.26 00:00:00,2.4594,2.4619,2.4349,2.4424,3701
1998.02.27 00:00:00,2.4428,2.4512,2.4131,2.4211,5451
1998.03.02 00:00:00,2.4227,2.4442,2.4048,2.4048,6091
1998.03.03 00:00:00,2.4149,2.4375,2.4075,2.4323,4261
1998.03.04 00:00:00,2.432,2.4486,2.4303,2.4453,2331
1998.03.05 00:00:00,2.4443,2.4645,2.4409,2.4447,4681
1998.03.06 00:00:00,2.4455,2.4585,2.4373,2.4458,4211
1998.03.09 00:00:00,2.4527,2.4693,2.4464,2.4545,4401
1998.03.10 00:00:00,2.4584,2.4624,2.4423,2.4497,3151
1998.03.11 00:00:00,2.4494,2.4777,2.4494,2.4751,3091
1998.03.12 00:00:00,2.4761,2.4802,2.4638,2.4688,2551
1998.03.13 00:00:00,2.4699,2.4841,2.4562,2.4706,5511
1998.03.16 00:00:00,2.4727,2.4974,2.4693,2.4908,3811
1998.03.17 00:00:00,2.4898,2.5198,2.4781,2.5159,5731
1998.03.18 00:00:00,2.5158,2.5258,2.5043,2.5236,3521
1998.03.19 00:00:00,2.5249,2.5314,2.5025,2.5308,5191
1998.03.20 00:00:00,2.5298,2.5298,2.4962,2.5075,4491
1998.03.23 00:00:00,2.5111,2.528,2.5007,2.5007,4421
1998.03.24 00:00:00,2.5014,2.5108,2.4863,2.4944,4201
1998.03.25 00:00:00,2.4948,2.5126,2.4931,2.5024,3141
1998.03.26 00:00:00,2.5024,2.5074,2.4823,2.4922,4001
1998.03.27 00:00:00,2.4914,2.5076,2.4913,2.5016,2241
1998.03.30 00:00:00,2.5131,2.5373,2.5092,2.5291,4021
1998.03.31 00:00:00,2.5285,2.5478,2.5208,2.5246,5011
1998.04.01 00:00:00,2.5246,2.5459,2.5222,2.5413,3071
1998.04.02 00:00:00,2.5417,2.5598,2.53,2.5379,5581
1998.04.03 00:00:00,2.5382,2.5495,2.5174,2.526,5201
1998.04.06 00:00:00,2.5215,2.5343,2.5008,2.5343,5421
1998.04.07 00:00:00,2.5436,2.5445,2.5172,2.5364,4741
1998.04.08 00:00:00,2.5383,2.5462,2.5284,2.5321,2941
1998.04.09 00:00:00,2.5284,2.5631,2.5254,2.5498,5401
1998.04.10 00:00:00,2.5546,2.56,2.5466,2.5487,2091
1998.04.13 00:00:00,2.5455,2.5547,2.5406,2.548,2571
1998.04.14 00:00:00,2.5493,2.6085,2.5466,2.603,7011
1998.04.15 00:00:00,2.6017,2.6059,2.5868,2.5942,3071
1998.04.16 00:00:00,2.5911,2.6083,2.5842,2.5878,4491
1998.04.17 00:00:00,2.5851,2.5969,2.5772,2.5842,3851
1998.04.20 00:00:00,2.6109,2.6127,2.5867,2.5929,3401
1998.04.21 00:00:00,2.5936,2.596,2.5633,2.5633,3511
1998.04.22 00:00:00,2.5696,2.5812,2.557,2.5644,4321
1998.04.23 00:00:00,2.5638,2.5668,2.5391,2.5418,3341
1998.04.24 00:00:00,2.5426,2.5686,2.5426,2.5591,3551
1998.04.27 00:00:00,2.5658,2.5932,2.5658,2.5883,3231
1998.04.28 00:00:00,2.5829,2.6024,2.5785,2.589,4171
1998.04.29 00:00:00,2.5879,2.5934,2.5673,2.5763,4061
1998.04.30 00:00:00,2.5762,2.5785,2.5605,2.5756,3541
1998.05.01 00:00:00,2.5754,2.5757,2.5421,2.5682,6001
1998.05.04 00:00:00,2.5621,2.6019,2.5604,2.5989,4621
1998.05.05 00:00:00,2.5967,2.6017,2.5833,2.5938,3391
1998.05.06 00:00:00,2.5946,2.6105,2.5843,2.6059,4111
1998.05.07 00:00:00,2.6059,2.6177,2.5766,2.5939,7021
1998.05.08 00:00:00,2.5915,2.5932,2.5683,2.578,3631
1998.05.11 00:00:00,2.5868,2.5947,2.55,2.5627,6531
1998.05.12 00:00:00,2.5627,2.5922,2.5564,2.5762,5811
1998.05.13 00:00:00,2.5758,2.6142,2.5758,2.5914,6121
1998.05.14 00:00:00,2.5902,2.6042,2.5829,2.5894,4181
1998.05.15 00:00:00,2.5904,2.6175,2.5847,2.5931,6291
1998.05.18 00:00:00,2.6003,2.6273,2.5875,2.597,7631
1998.05.19 00:00:00,2.5965,2.6129,2.5902,2.6048,3711
1998.05.20 00:00:00,2.6064,2.6145,2.5928,2.6047,4171
1998.05.21 00:00:00,2.6046,2.6107,2.5683,2.573,5321
1998.05.22 00:00:00,2.5713,2.6008,2.5682,2.5931,4341
1998.05.25 00:00:00,2.6055,2.6113,2.5966,2.599,2291
1998.05.26 00:00:00,2.5991,2.6354,2.5989,2.635,3711
1998.05.27 00:00:00,2.6353,2.6556,2.6217,2.626,5851
1998.05.28 00:00:00,2.6251,2.6306,2.6097,2.6154,3211
1998.05.29 00:00:00,2.6139,2.6217,2.5941,2.6152,5391
1998.06.01 00:00:00,2.621,2.671,2.6106,2.6659,7591
1998.06.02 00:00:00,2.6642,2.6826,2.6452,2.653,6361
1998.06.03 00:00:00,2.6527,2.6952,2.6462,2.6892,6151
1998.06.04 00:00:00,2.689,2.7015,2.6681,2.6849,6271
1998.06.05 00:00:00,2.6838,2.7285,2.6812,2.7223,5611
1998.06.08 00:00:00,2.7115,2.7402,2.7114,2.7342,3491
1998.06.09 00:00:00,2.736,2.7661,2.7173,2.7661,6751
1998.06.10 00:00:00,2.7636,2.8169,2.7612,2.7763,9871
1998.06.11 00:00:00,2.7754,2.7848,2.7411,2.78,8281
1998.06.12 00:00:00,2.7822,2.7933,2.7326,2.777,11621
1998.06.15 00:00:00,2.7726,2.7955,2.7671,2.7955,3391
1998.06.16 00:00:00,2.7972,2.8226,2.7717,2.7727,7731
1998.06.17 00:00:00,2.7765,2.8032,2.6777,2.721,19551
1998.06.18 00:00:00,2.7281,2.7617,2.706,2.7512,8831
1998.06.19 00:00:00,2.6945,2.6945,2.6945,2.6945,1
1998.06.22 00:00:00,2.7403,2.7572,2.7272,2.7493,5101
1998.06.23 00:00:00,2.748,2.7583,2.7327,2.7493,4991
1998.06.24 00:00:00,2.7524,2.7741,2.7187,2.7741,8911
1998.06.25 00:00:00,2.7717,2.7821,2.7458,2.7525,5341
1998.06.26 00:00:00,2.7566,2.7762,2.7382,2.7441,6351
1998.06.29 00:00:00,2.7649,2.7709,2.7267,2.7521,7561
1998.06.30 00:00:00,2.7511,2.7553,2.6846,2.6846,7491
1998.07.01 00:00:00,2.6882,2.695,2.6698,2.6752,3741
1998.07.02 00:00:00,2.6727,2.7113,2.672,2.6971,5421
1998.07.03 00:00:00,2.6995,2.7057,2.6614,2.6626,5171
1998.07.06 00:00:00,2.6857,2.6869,2.6564,2.6646,3991
1998.07.07 00:00:00,2.6646,2.6697,2.632,2.6375,4831
1998.07.08 00:00:00,2.638,2.6588,2.6302,2.6536,4161
1998.07.09 00:00:00,2.6561,2.6685,2.6465,2.668,3211
1998.07.10 00:00:00,2.6685,2.6685,2.6463,2.6472,2311
1998.07.13 00:00:00,2.682,2.7142,2.6489,2.6599,10851
1998.07.14 00:00:00,2.6593,2.665,2.6137,2.6226,6591
1998.07.15 00:00:00,2.6244,2.6395,2.6117,2.6271,5291
1998.07.16 00:00:00,2.6287,2.632,2.5838,2.6,6771
1998.07.17 00:00:00,2.6021,2.6235,2.5878,2.621,5251
1998.07.20 00:00:00,2.6212,2.6356,2.6087,2.6147,4731
1998.07.21 00:00:00,2.6146,2.6298,2.6093,2.6264,2921
1998.07.22 00:00:00,2.6146,2.6298,2.6093,2.6264,2921
1998.07.23 00:00:00,2.6432,2.6733,2.6356,2.6619,5671
1998.07.24 00:00:00,2.6601,2.6944,2.6506,2.6922,5551
1998.07.27 00:00:00,2.7016,2.7265,2.6925,2.7225,4711
1998.07.28 00:00:00,2.7213,2.7269,2.6804,2.6856,5731
1998.07.29 00:00:00,2.6882,2.7036,2.6642,2.6786,6921
1998.07.30 00:00:00,2.6908,2.6909,2.6635,2.6822,4621
1998.07.31 00:00:00,2.6781,2.7023,2.6758,2.6962,3491
1998.08.03 00:00:00,2.6904,2.7072,2.6848,2.7005,3471
1998.08.04 00:00:00,2.702,2.7105,2.6823,2.7029,5551
1998.08.05 00:00:00,2.7019,2.7109,2.6796,2.6887,4941
1998.08.06 00:00:00,2.6874,2.708,2.6844,2.7025,3211
1998.08.07 00:00:00,2.6968,2.732,2.6958,2.7125,5671
1998.08.10 00:00:00,2.7175,2.7348,2.7127,2.7306,3111
1998.08.11 00:00:00,2.7414,2.7573,2.7305,2.744,5101
1998.08.12 00:00:00,2.747,2.747,2.7148,2.7378,5521
1998.08.13 00:00:00,2.7366,2.7593,2.7184,2.7225,6771
1998.08.14 00:00:00,2.7248,2.7311,2.7076,2.7256,4621
1998.08.17 00:00:00,2.7298,2.7371,2.7194,2.7344,3081
1998.08.18 00:00:00,2.7137,2.7159,2.7137,2.7155,261
1998.08.19 00:00:00,2.7157,2.7508,2.7015,2.7468,6751
1998.08.20 00:00:00,2.7524,2.7812,2.7408,2.7752,5801
1998.08.21 00:00:00,2.7716,2.8179,2.7645,2.8179,6051
1998.08.24 00:00:00,2.8202,2.8368,2.8082,2.8243,5311
1998.08.25 00:00:00,2.8285,2.8507,2.8209,2.8402,4791
1998.08.26 00:00:00,2.8383,2.9128,2.8352,2.8967,9681
1998.08.27 00:00:00,2.8921,2.995,2.8859,2.9627,14761
1998.08.28 00:00:00,2.961,2.9744,2.8983,2.9667,14651
1998.08.31 00:00:00,2.9694,2.9743,2.9216,2.9743,10051
1998.09.01 00:00:00,2.973,2.9776,2.8637,2.8812,13601
1998.09.02 00:00:00,2.889,2.8962,2.8377,2.8575,8551
1998.09.03 00:00:00,2.8585,2.9372,2.8469,2.8675,17161
1998.09.04 00:00:00,2.8566,2.8631,2.8187,2.8497,8191
1998.09.07 00:00:00,2.8386,2.843,2.807,2.8237,5711
1998.09.08 00:00:00,2.8301,2.8347,2.7897,2.8034,6331
1998.09.09 00:00:00,2.7981,2.8517,2.7925,2.8474,6911
1998.09.10 00:00:00,2.8384,2.8638,2.814,2.8298,9101
1998.09.11 00:00:00,2.8299,2.8471,2.7891,2.7952,8131
1998.09.14 00:00:00,2.8,2.8311,2.7953,2.8193,5231
1998.09.15 00:00:00,2.8245,2.8332,2.8052,2.8244,5591
1998.09.16 00:00:00,2.8203,2.8455,2.8016,2.8408,6731
1998.09.17 00:00:00,2.8389,2.8814,2.8269,2.8356,10571
1998.09.18 00:00:00,2.8389,2.8696,2.8286,2.8654,5551
1998.09.21 00:00:00,2.8676,2.8918,2.8573,2.8818,5481
1998.09.22 00:00:00,2.8824,2.8995,2.8669,2.8964,5121
1998.09.23 00:00:00,2.8955,2.9252,2.8891,2.902,6571
1998.09.24 00:00:00,2.9003,2.9128,2.8813,2.904,5931
1998.09.25 00:00:00,2.9028,2.9051,2.8662,2.8951,7011
1998.09.28 00:00:00,2.891,2.8944,2.891,2.8912,661
1998.09.29 00:00:00,2.8932,2.8947,2.8472,2.8661,6791
1998.09.30 00:00:00,2.8671,2.8813,2.8499,2.867,6271
1998.10.01 00:00:00,2.867,2.8703,2.8396,2.8466,4101
1998.10.02 00:00:00,2.8457,2.8891,2.8416,2.8528,8791
1998.10.05 00:00:00,2.854,2.8721,2.8078,2.8698,11281
1998.10.06 00:00:00,2.8683,2.8964,2.8388,2.8513,9821
1998.10.07 00:00:00,2.854,2.854,2.7194,2.7527,16791
1998.10.08 00:00:00,2.7478,2.8213,2.7328,2.766,15881
1998.10.09 00:00:00,2.7614,2.792,2.7444,2.7777,7891
1998.10.12 00:00:00,2.6959,2.7038,2.6959,2.7038,791
1998.10.13 00:00:00,2.7043,2.7399,2.6971,2.7331,5681
1998.10.14 00:00:00,2.6768,2.6907,2.6768,2.6907,1391
1998.10.15 00:00:00,2.6839,2.7028,2.671,2.6769,5661
1998.10.16 00:00:00,2.6785,2.6971,2.6625,2.6838,6391
1998.10.19 00:00:00,2.6859,2.7118,2.6765,2.6959,6061
1998.10.20 00:00:00,2.6967,2.7168,2.6757,2.7075,7141
1998.10.21 00:00:00,2.7088,2.7287,2.6882,2.7023,7451
1998.10.22 00:00:00,2.7013,2.7242,2.6988,2.7066,4551
1998.10.23 00:00:00,2.7077,2.7403,2.7024,2.7278,5571
1998.10.26 00:00:00,2.7006,2.7079,2.7006,2.7079,731
1998.10.27 00:00:00,2.7083,2.7262,2.7009,2.7116,4731
1998.10.28 00:00:00,2.7124,2.7217,2.6879,2.7058,6101
1998.10.29 00:00:00,2.6874,2.6935,2.6873,2.6905,931
1998.10.30 00:00:00,2.6878,2.6878,2.6878,2.6878,1
1998.11.02 00:00:00,2.6623,2.667,2.6589,2.667,1151
1998.11.03 00:00:00,2.6589,2.6589,2.6338,2.6373,2861
1998.11.04 00:00:00,2.629,2.6299,2.6265,2.6281,591
1998.11.05 00:00:00,2.6225,2.6318,2.6225,2.6297,1141
1998.11.06 00:00:00,2.6119,2.6119,2.6119,2.6119,1
1998.11.09 00:00:00,2.6127,2.6412,2.6127,2.641,2871
1998.11.10 00:00:00,2.6442,2.6486,2.6328,2.6329,2031
1998.11.11 00:00:00,2.6274,2.6361,2.6179,2.6306,3321
1998.11.12 00:00:00,2.6027,2.6221,2.5976,2.6146,3711
1998.11.13 00:00:00,2.612,2.612,2.612,2.612,1
1998.11.16 00:00:00,2.6381,2.6562,2.636,2.6513,2721
1998.11.17 00:00:00,2.6433,2.6588,2.6433,2.6577,1661
1998.11.18 00:00:00,2.5886,2.5952,2.5852,2.5932,1541
1998.11.19 00:00:00,2.5866,2.5922,2.5827,2.5854,1781
1998.11.20 00:00:00,2.5771,2.5771,2.5771,2.5771,1
1998.11.23 00:00:00,2.5984,2.599,2.5883,2.5901,1311
1998.11.24 00:00:00,2.5814,2.5867,2.5766,2.5867,1491
1998.11.25 00:00:00,2.5937,2.6033,2.5937,2.5963,1661
1998.11.26 00:00:00,2.5945,2.6123,2.5945,2.6123,1781
1998.11.27 00:00:00,2.6064,2.6064,2.6064,2.6064,1
1998.11.30 00:00:00,2.6232,2.6249,2.6091,2.6143,2271
1998.12.01 00:00:00,2.6153,2.6179,2.6021,2.6042,2051
1998.12.02 00:00:00,2.6501,2.6688,2.6475,2.6655,2721
1998.12.03 00:00:00,2.6744,2.6744,2.6618,2.6694,2021
1998.12.04 00:00:00,2.7002,2.7002,2.7002,2.7002,1
1998.12.08 00:00:00,2.6969,2.7147,2.692,2.6976,4471
1998.12.09 00:00:00,2.6814,2.6858,2.6779,2.6819,1531
1998.12.10 00:00:00,2.6909,2.6987,2.6737,2.6758,3491
1998.12.11 00:00:00,2.7192,2.7192,2.7192,2.7192,1
1998.12.14 00:00:00,2.731,2.7333,2.7187,2.7201,1831
1998.12.15 00:00:00,2.6982,2.7085,2.6954,2.703,2141
1998.12.16 00:00:00,2.6753,2.6894,2.6722,2.6832,2651
1998.12.17 00:00:00,2.6967,2.7095,2.695,2.7095,1621
1998.12.18 00:00:00,2.7044,2.7044,2.7044,2.7044,1
1998.12.21 00:00:00,2.7283,2.7422,2.7238,2.7333,3181
1998.12.22 00:00:00,2.7346,2.7495,2.7342,2.7495,1571
1998.12.23 00:00:00,2.7446,2.7562,2.7365,2.7436,3841
1998.12.24 00:00:00,2.7393,2.7479,2.7393,2.7428,1371
1998.12.28 00:00:00,2.758,2.7583,2.7454,2.7459,1371
1998.12.29 00:00:00,2.7463,2.7611,2.7447,2.7554,2371
1998.12.30 00:00:00,2.7175,2.7193,2.7057,2.7129,2261
1998.12.31 00:00:00,2.7252,2.7252,2.7252,2.7252,1
1999.01.04 00:00:00,2.679,2.679,2.679,2.679,1
1999.01.05 00:00:00,2.6668,2.6694,2.6475,2.6598,3681
1999.01.06 00:00:00,2.6225,2.6225,2.6225,2.6225,1
1999.01.07 00:00:00,2.6276,2.6325,2.59,2.6063,6371
1999.01.08 00:00:00,2.586,2.586,2.586,2.586,1
1999.01.11 00:00:00,2.551,2.5514,2.5422,2.5473,1471
1999.01.12 00:00:00,2.565,2.574,2.563,2.5699,1711
1999.01.13 00:00:00,2.6136,2.6183,2.61,2.6181,1211
1999.01.14 00:00:00,2.6329,2.636,2.6235,2.6236,1571
1999.01.15 00:00:00,2.6046,2.6046,2.6046,2.6046,1
1999.01.18 00:00:00,2.5988,2.6141,2.5931,2.6095,3131
1999.01.19 00:00:00,2.5952,2.5958,2.5899,2.5899,651
1999.01.20 00:00:00,2.5682,2.5738,2.5681,2.5702,941
1999.01.21 00:00:00,2.5754,2.5836,2.5754,2.5836,821
1999.01.22 00:00:00,2.6166,2.6166,2.6166,2.6166,1
1999.01.25 00:00:00,2.6252,2.6375,2.6252,2.6362,1361
1999.01.26 00:00:00,2.6355,2.6379,2.6228,2.6238,1851
1999.01.27 00:00:00,2.6268,2.6268,2.6213,2.6228,701
1999.01.28 00:00:00,2.6292,2.6306,2.6233,2.6289,1431
1999.01.29 00:00:00,2.6094,2.6094,2.6094,2.6094,1
1999.02.02 00:00:00,2.5721,2.5726,2.5601,2.5624,1531
1999.02.03 00:00:00,2.5497,2.5535,2.5466,2.5504,1311
1999.02.05 00:00:00,2.5078,2.5078,2.5078,2.5078,1
1999.02.08 00:00:00,2.5241,2.527,2.5205,2.5217,1061
1999.02.09 00:00:00,2.5379,2.5379,2.5301,2.534,1171
1999.02.10 00:00:00,2.5146,2.5164,2.5124,2.5155,711
1999.02.11 00:00:00,2.5059,2.5094,2.5045,2.5075,821
1999.02.12 00:00:00,2.5274,2.5274,2.5274,2.5274,1
1999.02.15 00:00:00,2.5238,2.5247,2.5069,2.5202,3201
1999.02.16 00:00:00,2.5761,2.5761,2.5703,2.5708,631
1999.02.17 00:00:00,2.5741,2.5743,2.5693,2.5697,561
1999.02.18 00:00:00,2.5716,2.5716,2.5666,2.5669,531
1999.02.19 00:00:00,2.5309,2.5309,2.5309,2.5309,1
1999.02.22 00:00:00,2.5331,2.5386,2.5331,2.5379,621
1999.02.23 00:00:00,2.5203,2.5251,2.5173,2.5251,1081
1999.02.24 00:00:00,2.5246,2.5272,2.5224,2.5246,961
1999.02.25 00:00:00,2.5623,2.5791,2.5623,2.5768,1911
1999.02.26 00:00:00,2.5919,2.5919,2.5919,2.5919,1
1999.03.01 00:00:00,2.5964,2.5964,2.5897,2.5928,981
1999.03.02 00:00:00,2.6,2.6017,2.5968,2.5977,751
1999.03.03 00:00:00,2.5955,2.5975,2.591,2.592,951
1999.03.04 00:00:00,2.5649,2.5707,2.5641,2.5703,781
1999.03.05 00:00:00,2.5552,2.5552,2.5552,2.5552,1
1999.03.08 00:00:00,2.5469,2.5512,2.5466,2.5512,491
1999.03.09 00:00:00,2.5464,2.5511,2.5458,2.5459,1011
1999.03.11 00:00:00,2.5693,2.572,2.5663,2.5696,1111
1999.03.12 00:00:00,2.5655,2.5655,2.5655,2.5655,1
1999.03.15 00:00:00,2.5776,2.5817,2.5704,2.5788,2141
1999.03.16 00:00:00,2.6015,2.6097,2.6015,2.6062,1171
1999.03.17 00:00:00,2.5965,2.6006,2.5948,2.5969,1121
1999.03.18 00:00:00,2.5894,2.5938,2.5849,2.5903,1691
1999.03.19 00:00:00,2.5808,2.5808,2.5808,2.5808,1
1999.03.22 00:00:00,2.581,2.5852,2.5554,2.5566,3521
1999.03.23 00:00:00,2.553,2.5666,2.536,2.5612,5301
1999.03.24 00:00:00,2.5616,2.5715,2.5583,2.5665,2151
1999.03.25 00:00:00,2.5658,2.5769,2.5412,2.5433,4891
1999.03.26 00:00:00,2.5436,2.5616,2.5384,2.556,3401
1999.03.29 00:00:00,2.558,2.5662,2.5487,2.5555,3251
1999.03.30 00:00:00,2.5557,2.5778,2.5535,2.5689,3541
1999.03.31 00:00:00,2.5728,2.5736,2.5307,2.5412,5421
1999.04.01 00:00:00,2.5412,2.5491,2.5125,2.5257,5771
1999.04.02 00:00:00,2.5275,2.5348,2.5204,2.528,2831
1999.04.05 00:00:00,2.5287,2.5393,2.5217,2.5341,2981
1999.04.06 00:00:00,2.5341,2.5435,2.5207,2.5271,3861
1999.04.07 00:00:00,2.5268,2.5484,2.5194,2.5435,4131
1999.04.08 00:00:00,2.5608,2.5731,2.5607,2.5628,2281
1999.04.09 00:00:00,2.5506,2.5506,2.5506,2.5506,1
1999.04.12 00:00:00,2.5395,2.543,2.5391,2.5416,571
1999.04.13 00:00:00,2.5399,2.5448,2.5361,2.5402,1711
1999.04.14 00:00:00,2.5424,2.5424,2.5365,2.5371,651
1999.04.15 00:00:00,2.5032,2.5035,2.498,2.5017,951
1999.04.16 00:00:00,2.4873,2.4873,2.4873,2.4873,1
1999.04.19 00:00:00,2.48,2.4804,2.4713,2.4795,1771
1999.04.21 00:00:00,2.4805,2.486,2.4805,2.486,551
1999.04.23 00:00:00,2.4733,2.4735,2.4733,2.4735,21
1999.04.26 00:00:00,2.4854,2.488,2.4846,2.4873,491
1999.04.27 00:00:00,2.4864,2.4879,2.4858,2.4866,401
1999.04.28 00:00:00,2.4643,2.4697,2.4635,2.4641,1221
1999.04.29 00:00:00,2.4432,2.4432,2.4397,2.4401,391
1999.04.30 00:00:00,2.4423,2.4423,2.4423,2.4423,1
1999.05.03 00:00:00,2.4276,2.4303,2.4232,2.4296,1221
1999.05.05 00:00:00,2.4609,2.4663,2.4609,2.462,971
1999.05.07 00:00:00,2.4336,2.4336,2.4336,2.4336,1
1999.05.11 00:00:00,2.4224,2.4224,2.4168,2.4169,571
1999.05.12 00:00:00,2.426,2.4274,2.4257,2.4265,291
1999.05.13 00:00:00,2.4246,2.431,2.422,2.4245,1791
1999.05.14 00:00:00,2.4291,2.4291,2.4291,2.4291,1
1999.05.17 00:00:00,2.4358,2.4366,2.4304,2.4366,1161
1999.05.18 00:00:00,2.4358,2.4481,2.4358,2.4442,1621
1999.05.19 00:00:00,2.4484,2.4553,2.4417,2.4494,2621
1999.05.20 00:00:00,2.4305,2.4308,2.4266,2.4279,581
1999.05.21 00:00:00,2.4254,2.4254,2.4254,2.4254,1
1999.05.24 00:00:00,2.4264,2.4282,2.4225,2.4262,1121
1999.05.25 00:00:00,2.4688,2.4743,2.4676,2.4708,1141
1999.05.26 00:00:00,2.4544,2.4587,2.4544,2.4555,751
1999.05.28 00:00:00,2.4489,2.4489,2.4489,2.4489,1
1999.05.31 00:00:00,2.4545,2.4727,2.4525,2.4694,2551
1999.06.01 00:00:00,2.5039,2.5039,2.4976,2.4993,801
1999.06.02 00:00:00,2.4887,2.4916,2.4883,2.4894,591
1999.06.03 00:00:00,2.4887,2.5017,2.4652,2.4722,5651
1999.06.04 00:00:00,2.4722,2.4756,2.4408,2.4451,4251
1999.06.07 00:00:00,2.4477,2.4538,2.418,2.4259,4981
